33.9;3.4842
34;3.4687
34.1;3.4505
34.2;3.4299
34.3;3.4072
34.4;3.3827
34.5;3.3564
34.6;3.3208
34.7;3.2787
34.8;3.2347
34.9;3.1891
35;3.1419
35.1;3.0924
35.2;3.0411
35.3;2.9881
35.4;2.9335
35.5;2.8777
35.6;2.8206
35.7;2.7624
35.8;2.7031
35.9;2.6427
36;2.5812
36.1;2.5178
36.2;2.4531
36.3;2.3875
36.4;2.3211
36.5;2.254
36.6;2.1861
36.7;2.1173
36.8;2.0478
36.9;1.9774
37;1.9062
37.1;1.8342
37.2;1.7623
37.3;1.6908
37.4;1.6369
37.5;1.6194
37.6;1.6021
37.7;1.585
37.8;1.5681
37.9;1.5514
38;1.5347
38.1;1.5178
38.2;1.5006
38.3;1.4834
38.4;1.466
38.5;1.4485
38.6;1.4309
38.7;1.4132
38.8;1.3955
38.9;1.3777
39;1.3599
39.1;1.3421
39.2;1.3243
39.3;1.3065
39.4;1.2888
39.5;1.271
39.6;1.2533
39.7;1.2355
39.8;1.2178
39.9;1.2029
40;1.1896
40.1;1.1767
40.2;1.1642
40.3;1.1519
40.4;1.1399
40.5;1.1299
40.6;1.1299
40.7;1.1299
40.8;1.1298
40.9;1.1298
41;1.1298
41.1;1.1297
41.2;1.1297
41.3;4.2218
41.4;3.3377
41.5;2.4828
41.6;2.0343
41.7;1.569
41.8;1.1336
41.9;1.1296
42;1.1295
42.1;1.1295
42.2;1.1295
42.3;1.1295
42.4;1.1294
42.5;1.1294
42.6;1.1294
42.7;1.1294
42.8;1.1293
42.9;1.1293
43;1.1293
43.1;1.1293
43.2;1.1292
43.3;1.1292
43.4;1.1292
43.5;1.1292
43.6;1.1291
43.7;1.1291
43.8;1.1291
43.9;1.1291
44;1.129
44.1;1.129
44.2;1.129
44.3;1.129
44.4;1.1289
44.5;1.1289
44.6;1.1289
44.7;1.1289
44.8;1.1289
44.9;1.1288
45;1.1288
45.1;1.1288
45.2;1.1288
45.3;1.1287
45.4;1.1287
45.5;1.1287
45.6;1.1287
45.7;1.1287
45.8;1.1286
45.9;1.1286
46;1.1286
46.1;1.1286
46.2;1.1285
46.3;1.1285
46.4;1.1285
46.5;1.1285
46.6;1.1285
46.7;1.1284
46.8;1.1284
46.9;1.1284
47;1.1284
47.1;1.1284
47.2;1.1283
47.3;1.1283
47.4;1.1283
47.5;1.1283
47.6;1.1283
47.7;1.1282
47.8;1.1282
47.9;1.1282
48;1.1282
48.1;1.1282
48.2;1.1281
48.3;1.1281
48.4;1.1281
48.5;1.1281
48.6;1.1281
48.7;1.128
48.8;1.128
48.9;1.128
49;1.1564
49.1;1.4262
49.2;1.9723
49.3;2.155
49.4;2.3316
49.5;2.5011
49.6;2.6602
49.7;2.8108
49.8;2.9543
49.9;3.0917
50;6.905
50.1;13.847
50.2;22.153
50.3;31.101
50.4;41.847
50.5;53.518
50.6;65.516
50.7;77.229
50.8;88.584
50.9;100.29
51;104.54
51.1;109.05
51.2;111.34
51.3;113.97
51.4;116.91
51.5;120.14
51.6;123.64
51.7;127.4
51.8;131.37
51.9;135.54
52;128.6
52.1;120.23
52.2;114.07
52.3;109.27
52.4;105.62
52.5;102.94
52.6;101.06
52.7;99.837
52.8;99.159
52.9;98.924
53;103
53.1;107.81
53.2;112
53.3;115.86
53.4;119.47
53.5;122.88
53.6;126.12
53.7;129.23
53.8;132.23
53.9;135.17
54;144.98
54.1;155.26
54.2;163.05
54.3;170.06
54.4;176.44
54.5;182.33
54.6;187.84
54.7;193.05
54.8;198.03
54.9;202.82
55;201.24
55.1;198.68
55.2;197.55
55.3;197.23
55.4;197.54
55.5;198.36
55.6;199.58
55.7;201.14
55.8;202.96
55.9;204.99
56;192.75
56.1;178.6
56.2;168.56
56.3;160.58
56.4;154.23
56.5;149.17
56.6;145.17
56.7;142.06
56.8;139.67
56.9;137.89
57;144.5
57.1;153
57.2;160
57.3;166.21
57.4;171.77
57.5;176.78
57.6;181.34
57.7;185.52
57.8;189.38
57.9;192.98
58;198.07
58.1;203.35
58.2;208.08
58.3;212.45
58.4;216.53
58.5;220.37
58.6;224
58.7;227.46
58.8;230.78
58.9;233.99
59;233.52
59.1;232.26
59.2;231.7
59.3;231.55
